video_name,label
03973,2
03974,1
03976,2
03977,2
03979,6
03981,0
03983,1
03984,6
03985,2
03987,1
03988,2
03989,0
03990,1
03991,1
03992,1
03993,0
03995,2
03996,0
03997,1
03998,2
03999,3
04000,2
04002,6
04004,0
04007,1
04008,2
04009,0
04010,0
04011,2
04014,6
04016,2
04021,2
04022,0
04023,2
04024,3
04025,1
04026,0
04028,0
04029,2
04030,2
04032,0
04033,1
04037,2
04040,1
04041,6
04043,3
04046,3
04047,1
04048,6
04049,3
04052,1
04055,2
04056,0
04057,3
04059,6
04060,2
04063,1
04064,0
04065,0
04067,1
04068,3
04069,1
04070,2
04071,2
04072,6
04074,3
04075,1
04077,2
04078,3
04079,2
04080,2
04082,6
04083,2
04084,0
04085,2
04088,1
04089,1
04090,1
04091,3
04097,0
04098,0
04100,3
04102,0
04103,6
04104,6
04105,0
04106,0
04107,1
04108,0
04109,0
04110,3
04113,3
04114,3
04116,6
04119,1
04120,0
04121,6
04122,6
04124,2
04125,2
04126,2
04127,0
04129,3
04130,2
04131,3
04132,3
04134,2
04135,0
04137,2
04139,6
04140,1
04144,0
04145,3
04147,0
04149,3
04150,6
04151,3
04153,0
04154,0
04155,0
04156,6
04157,6
04158,3
04159,3
04160,6
04161,2
04162,2
04163,1
04164,2
04165,1
04166,1
04168,0
04169,2
04171,2
04173,3
04174,1
04175,0
04176,1
04180,0
04182,1
04185,2
04189,0
04191,1
04192,6
04193,3
04194,6
04196,0
04198,6
04199,6
04202,6
04204,0
04205,6
04207,6
04208,1
04209,2
04211,6
04212,6
04216,1
04218,2
04219,2
04221,2
04223,2
04224,3
04234,1
04235,0
04237,0
04238,6
04239,2
04240,1
04241,3
04244,6
04245,1
04246,2
04248,0
04251,0
04253,0
04255,1
04257,3
04259,0
04261,2
04263,3
04267,2
04268,1
04274,1
04278,2
04279,2
04280,2
04282,1
04283,0
04289,3
04293,6
04294,0
04295,2
04297,2
04299,3
04300,2
04301,2
04303,1
04305,3
04307,3
04309,2
04310,0
04314,0
04315,1
04316,2
04317,1
04318,0
04319,3
04320,3
04322,0
04325,0
04326,3
04328,0
04330,1
04331,1
04332,1
04334,0
04335,3
04336,1
04337,0
04338,1
04340,0
04341,0
04343,3
04344,2
04345,0
04348,2
04350,2
04352,0
04353,3
04356,3
04357,4
04358,2
04359,1
04360,1
04362,0
04364,4
04365,2
04367,3
04369,2
04370,4
04372,2
04376,4
04377,0
04378,0
04380,2
04381,0
04382,2
04384,3
04385,1
04387,0
04388,2
04389,2
04391,3
04392,6
04395,2
04398,3
04399,4
04400,1
04401,0
04402,3
04403,2
04404,3
04405,4
04406,1
04407,4
04408,3
04409,0
04410,1
04411,3
04412,2
04413,0
04414,0
04415,0
04417,4
04418,0
04420,2
04421,1
04423,3
04424,1
04425,3
04427,6
04429,3
04436,0
04437,1
04438,0
04439,0
04440,0
04447,3
04448,3
04449,3
04450,0
04451,4
04452,0
04453,3
04454,2
04455,1
04456,1
04457,6
04458,0
04459,1
04460,0
04461,3
04462,4
04464,2
04468,1
04469,0
04470,3
04471,1
04473,2
04474,1
04475,1
04476,3
04477,2
04478,0
04480,3
04481,6
04482,2
04483,0
04486,4
04487,3
04488,2
04491,3
04492,2
04493,0
04494,0
04495,2
04497,2
04498,2
04499,1
04500,2
04501,4
04502,6
04503,3
04504,1
04505,0
04507,3
04508,4
04510,0
04511,4
04512,3
04513,1
04516,1
04517,1
04518,1
04519,2
04521,4
04522,2
04524,4
04525,2
04526,4
04527,3
04528,6
04533,1
04535,4
04536,1
04537,2
04540,1
04541,0
04542,0
04543,0
04544,2
04546,3
04547,1
04548,1
04549,1
04550,1
04552,3
04554,3
04555,1
04556,2
04557,2
04558,3
04559,5
04560,3
04561,0
04562,2
04563,3
04564,2
04566,2
04567,0
04569,0
04570,2
04571,4
04572,4
04573,0
04574,0
04575,2
04576,6
04577,0
04578,2
04580,2
04581,0
04584,3
04585,3
04586,6
04587,3
04588,1
04589,2
04590,2
04592,4
04593,2
04595,3
04597,1
04598,2
04599,1
04600,2
04601,3
04602,2
04605,1
04606,3
04607,3
04610,3
04611,2
04612,0
04615,3
04616,1
04617,3
04618,3
04619,2
04620,2
04621,0
04623,0
04624,0
04625,2
04626,0
04627,4
04628,3
04629,0
04630,1
04632,0
04633,1
04634,1
04635,6
04636,4
04642,0
04644,1
04646,4
04647,3
04649,3
04650,6
04651,4
04652,0
04654,0
04656,2
04657,4
04658,2
04659,2
04660,1
04661,3
04662,4
04664,3
04665,0
04666,2
04667,3
04668,0
04669,3
04670,4
04671,4
04672,3
04673,0
04674,0
04678,2
04679,0
04680,1
04681,0
04684,0
04685,3
04686,3
04687,6
04688,0
04692,1
04693,6
04694,0
04695,2
04699,4
04701,1
04702,0
04704,0
04705,0
04706,2
04708,2
04709,4
04710,2
04713,0
04719,1
04720,0
04721,2
04722,3
04723,0
04724,2
04725,2
04727,3
04728,3
04729,0
04730,4
04732,2
04733,6
04734,1
04737,2
04738,1
04739,4
04743,0
04744,6
04745,2
04746,3
04748,6
04749,1
04750,2
04753,4
04754,3
04755,0
04756,0
04757,0
04759,3
04760,0
04761,0
04762,2
04763,2
04764,3
04768,1
04769,0
04771,1
04772,3
04773,2
04776,2
04777,1
04778,2
04779,4
04781,0
04784,0
04786,6
04787,2
04789,2
04790,0
04791,3
04792,0
04795,1
04796,2
04797,5
04798,0
04799,2
04800,3
04801,6
04802,0
04803,6
04804,2
04805,2
04806,4
04807,6
04808,1
04809,0
04810,6
04811,0
04812,1
04813,2
04815,3
04817,6
04818,1
04819,0
04822,1
04824,3
04825,6
04827,1
04829,4
04830,6
04832,2
04833,0
04835,3
04836,2
04837,1
04839,1
04841,1
04843,3
04844,3
04845,3
04846,1
04849,3
04850,0
04851,4
04853,3
04855,2
04858,0
04859,4
04860,2
04861,6
04863,0
04864,2
04866,3
04867,2
04868,4
04872,0
04873,0
04874,0
04875,0
04876,6
04877,2
04878,0
04879,6
04882,2
04883,3
04884,3
04885,2
04888,3
04889,0
04890,0
04891,2
04892,4
04893,3
04894,0
04896,3
04897,0
04898,2
04899,0
04900,1
04901,0
04903,2
04904,2
04905,1
04906,4
04909,2
04910,0
04912,4
04915,0
04916,2
04917,2
04918,4
04919,4
04920,1
04922,4
04923,0
04924,4
04925,2
04927,6
04928,4
04930,3
04931,3
04933,2
04934,0
04935,1
04936,0
04937,3
04938,2
04939,6
04940,4
04941,6
04942,2
04943,2
04944,6
04945,3
04947,0
04948,2
04949,1
04950,3
04951,4
04952,0
04953,4
04954,1
04956,0
04957,3
04958,4
04959,0
04960,3
04961,0
04962,2
04966,6
04967,1
04969,0
04971,5
04972,0
04974,3
04975,4
04978,2
04980,6
04981,5
04982,3
04983,2
04984,6
04985,0
04986,1
04989,3
04991,0
04992,6
04993,2
04995,3
04996,2
04997,2
04998,6
04999,1
05000,0
05001,4
05002,0
05006,2
05007,3
05008,3
05010,2
05013,1
05014,4
05016,0
05017,2
05022,2
05023,0
05024,6
05025,0
05028,0
05029,0
05033,6
05035,3
05036,0
05037,1
05038,4
05042,3
05044,3
05046,0
05047,2
05049,1
05050,3
05051,3
05054,0
05055,3
05057,4
05060,0
05061,0
05063,1
05064,3
05065,1
05066,1
05067,0
05068,4
05069,3
05070,0
05072,3
05073,1
05074,0
05077,4
05078,3
05079,2
05080,3
05082,1
05083,3
05084,6
05085,6
05087,2
05088,6
05089,4
05090,0
05091,1
05092,2
05094,3
05095,1
05096,1
05097,6
05098,0
05099,4
05101,2
05103,3
05104,3
05105,2
05107,2
05108,2
05109,4
05110,3
05111,0
05112,2
05113,4
05114,6
05115,3
05118,3
05120,3
05121,3
05122,3
05123,2
05125,6
05126,0
05128,1
05129,3
05130,1
05131,3
05132,0
05133,0
05134,4
05137,1
05139,0
05141,6
05142,1
05143,1
05144,0
05147,0
05148,6
05149,0
05150,4
05151,3
05152,4
05154,1
05155,3
05156,1
05157,0
05158,4
05161,1
05162,4
05164,2
05166,0
05168,0
05170,0
05171,3
05172,0
05173,2
05175,6
05176,6
05180,0
05181,2
05182,3
05183,3
05184,0
05185,1
05186,3
05187,6
05188,6
05189,3
05190,2
05191,4
05192,2
05193,1
05194,1
05196,0
05197,0
05199,4
05201,0
05202,2
05204,4
05206,0
05207,4
05209,6
05210,4
05211,4
05213,3
05214,0
05216,5
05217,3
05218,3
05219,2
05220,2
05221,1
05222,1
05223,3
05224,2
05226,2
05227,1
05228,0
05229,2
05230,1
05232,0
05233,1
05234,0
05235,4
05236,6
05237,1
05238,1
05239,5
05241,4
05242,2
05243,4
05244,4
05245,2
05246,3
05247,6
05248,3
05249,2
05250,6
05251,2
05253,3
05254,2
05255,1
05256,3
05259,4
05261,2
05263,6
05264,2
05265,6
05268,1
05270,4
05272,1
05273,2
05274,3
05275,4
05278,1
05279,1
05280,1
05281,2
05282,3
05283,1
05284,3
05285,0
05286,6
05288,4
05290,4
05291,2
05292,3
05294,1
05297,6
05299,3
05300,0
05301,1
05303,4
05304,6
05306,1
05307,0
05308,0
05310,3
05311,0
05312,4
05313,3
05315,2
05316,4
05318,4
05319,1
05320,0
05321,4
05322,6
05323,1
05324,3
05325,3
05326,5
05327,6
05328,1
05329,0
05331,1
05332,1
05334,2
05335,4
05336,3
05337,4
05339,2
05340,2
05341,6
05342,4
05344,0
05345,0
05346,2
05349,6
05350,1
05354,4
05355,6
05356,2
05357,0
05358,4
05360,3
05362,3
05363,3
05364,4
05366,2
05369,4
05370,1
05371,0
05372,1
05373,1
05374,2
05375,1
05376,1
05378,4
05379,2
05380,1
05381,2
05383,4
05385,1
05386,3
05389,2
05390,4
05392,3
05393,3
05395,3
05396,0
05400,1
05402,0
05403,3
05404,4
05405,0
05406,0
05407,0
05408,2
05411,3
05414,6
05416,0
05417,3
05418,1
05419,1
05421,0
05422,4
05423,0
05425,2
05426,4
05427,1
05428,3
05429,1
05430,3
05431,1
05432,2
05433,0
05434,0
05435,3
05436,2
05437,4
05438,4
05439,0
05440,0
05441,4
05442,3
05443,1
05444,3
05445,3
05448,4
05449,2
05450,0
05452,0
05453,2
05454,1
05455,0
05456,4
05457,2
05459,4
05460,0
05461,3
05462,3
05463,2
05464,6
05465,5
05466,0
05467,3
05468,1
05469,1
05471,2
05472,3
05473,2
05475,4
05477,0
05478,1
05480,2
05482,6
05486,2
05487,4
05488,0
05490,4
05491,0
05494,6
05495,2
05497,3
05499,2
05500,2
05501,1
05503,1
05505,2
05507,3
05508,4
05509,3
05510,3
05511,4
05513,2
05514,2
05516,0
05517,1
05518,2
05519,3
05520,0
05521,1
05522,0
05523,3
05526,3
05527,2
05529,3
05530,3
05531,6
05532,1
05533,2
05534,4
05535,2
05536,0
05537,4
05539,2
05540,2
05541,0
05542,3
05543,1
05544,4
05545,3
05546,2
05547,0
05548,3
05549,0
05550,4
05551,0
05552,5
05553,4
05554,0
05555,0
05556,5
05557,0
05559,4
05561,3
05563,0
05564,2
05565,3
05567,1
05571,2
05572,0
05574,0
05576,3
05577,2
05578,3
05579,1
05581,0
05582,3
05583,4
05584,2
05585,3
05587,1
05588,2
05591,2
05592,3
05594,1
05595,1
05596,4
05598,3
05599,4
05600,2
05601,3
05602,0
05603,0
05605,0
05606,2
05608,3
05609,0
05610,1
05611,4
05612,2
05613,0
05614,0
05615,4
05616,0
05617,1
05619,2
05621,0
05622,0
05623,4
05624,3
05628,2
05631,0
05632,1
05636,1
05638,2
05639,0
05640,2
05641,0
05642,3
05643,4
05644,0
05645,3
05647,0
05648,3
05649,4
05650,4
05653,2
05654,0
05657,2
05661,2
05662,2
05663,1
05664,1
05665,3
05667,3
05668,4
05670,4
05671,0
05673,2
05674,3
05675,2
05676,2
05678,0
05680,4
05681,1
05682,0
05688,0
05689,4
05690,2
05691,2
05692,4
05693,4
05694,2
05695,3
05696,0
05697,1
05698,3
05699,3
05702,4
05704,2
05705,4
05706,3
05708,1
05709,2
05710,3
05711,1
05712,3
05714,4
05715,4
05718,4
05719,3
05721,3
05723,0
05724,2
05725,3
05726,1
05727,4
05728,3
05729,1
05730,2
05732,0
05733,1
05734,0
05735,1
05736,0
05737,4
05738,4
05739,2
05741,1
05743,0
05746,2
05748,0
05749,0
05754,3
05755,2
05756,3
05757,0
05760,3
05761,0
05763,3
05764,4
05765,1
05766,3
05769,2
05770,0
05772,2
05774,2
05775,0
05778,3
05779,3
05780,0
05781,1
05782,5
05785,3
05786,3
05788,0
05790,5
05791,3
05792,0
05793,1
05795,2
05796,4
05797,0
05798,4
05799,1
05800,0
05801,2
05803,0
05805,2
05806,1
05808,2
05812,2
05813,3
05816,0
05817,0
05822,1
05823,3
05828,1
05829,4
05831,1
05832,2
05833,2
05834,2
05835,3
05836,2
05837,1
05838,0
05841,2
05843,2
05844,2
05846,0
05847,1
05848,4
05850,0
05853,0
05854,1
05855,0
05856,0
05858,1
05859,2
05861,5
05862,3
05863,2
05865,1
05867,2
05868,4
05869,0
05870,3
05871,1
05873,2
05874,1
05875,3
05877,3
05878,4
05880,2
05881,4
05885,2
05886,3
05887,4
05888,2
05889,5
05890,3
05891,0
05892,0
05893,0
05894,2
05896,1
05898,3
05899,2
05900,2
05901,2
05902,2
05903,0
05905,1
05906,1
05907,0
05908,3
05909,0
05910,1
05912,2
05913,0
05914,2
05915,0
05916,0
05917,3
05920,2
05921,3
05922,3
05923,3
05925,0
05927,3
05929,3
05930,0
05931,1
05932,0
05934,4
05935,2
05936,1
05937,2
05940,3
05942,3
05945,3
05946,1
05948,1
05952,3
05953,4
05954,4
05955,2
05958,3
05960,2
05961,0
05963,3
05966,0
05967,4
05968,2
05969,2
05970,0
05972,2
05973,0
05974,0
05976,0
05977,3
05980,1
05981,3
05984,0
05985,2
05986,3
05987,3
05989,2
05994,2
05995,4
05997,0
05998,2
05999,0
06001,3
06002,1
06003,2
06004,2
06006,4
06008,3
06009,3
06012,4
06013,3
06014,0
06015,2
06016,2
06017,0
06018,0
06019,3
06022,0
06023,3
06025,0
06026,0
06028,0
06029,3
06030,0
06031,2
06032,2
06033,0
06035,2
06036,3
06037,4
06039,2
06040,1
06041,3
06042,2
06043,1
06044,2
06045,0
06046,4
06048,2
06049,0
06051,2
06052,0
06054,0
06055,1
06057,3
06058,3
06060,0
06062,3
06064,3
06065,2
06069,1
06071,0
06072,2
06074,3
06075,3
06076,4
06077,0
06078,3
06079,3
06082,3
06083,1
06084,1
06085,3
06087,0
06088,1
06089,1
06090,1
06091,1
06094,0
06095,2
06096,3
06097,4
06098,2
06099,2
06100,2
06101,1
06102,3
06103,2
06104,0
06105,1
06106,3
06107,4
06108,4
06109,2
06110,3
06111,0
06113,3
06114,1
06115,3
06116,4
06117,4
06118,2
06119,3
06120,5
06122,1
06124,2
06125,0
06128,0
06131,0
06132,0
06133,3
06134,2
06137,1
06139,0
06140,4
06142,0
06143,1
06144,4
06146,3
06147,2
06148,3
06149,2
06151,3
06152,3
06153,2
06155,0
06156,4
06158,2
06159,0
06160,1
06161,2
06162,0
06163,1
06165,3
06166,4
06168,1
06169,1
06170,5
06171,0
06173,3
06174,4
06176,0
06177,3
06178,2
06182,3
06183,1
06185,1
06186,3
06188,2
06189,1
06190,0
06191,0
06192,0
06195,3
06196,1
06198,1
06202,3
06203,3
06206,0
06207,3
06209,1
06210,2
06211,0
06212,3
06213,1
06215,3
06216,4
06217,0
06218,0
06220,0
06221,2
06222,1
06223,1
06224,1
06226,1
06227,0
06230,3
06231,3
06232,1
06233,3
06235,3
06239,1
06240,0
06241,2
06242,3
06243,1
06244,3
06246,0
06247,0
06249,3
06250,2
06251,1
06252,1
06253,3
06254,4
06255,3
06256,2
06257,3
06258,3
06259,4
06260,1
06263,2
06265,4
06267,0
06268,0
06269,1
06270,3
06271,4
06273,0
06274,0
06275,4
06276,0
06277,3
06278,1
06279,2
06280,2
06281,0
06282,1
06283,1
06284,3
06286,4
06287,3
06288,3
06290,4
06291,3
06292,4
06293,2
06296,2
06297,3
06298,0
06300,4
06301,4
06302,2
06303,1
06305,1
06307,2
06308,4
06309,1
06310,2
06313,1
06314,0
06315,3
06317,3
06318,2
06319,1
06320,2
06321,1
06322,2
06323,2
06324,2
06325,1
06326,1
06328,4
06329,2
06331,2
06332,1
06335,4
06336,2
06337,0
06338,0
06340,3
06341,2
06343,0
06344,3
06345,2
06346,4
06349,2
06351,4
06352,3
06354,3
06355,2
06356,0
06357,4
06359,1
06360,4
06361,2
06363,0
06365,0
06366,1
06368,2
06372,0
06375,0
06378,1
06380,0
06382,4
06383,2
06385,1
06387,0
06389,4
06391,1
06392,4
06394,2
06396,2
06397,0
06402,2
06403,2
06404,2
06405,2
06406,0
06409,1
06411,2
06412,2
06413,4
06414,1
06416,2
06418,1
06423,4
06425,2
06428,0
06429,2
06430,2
06433,0
06441,0
06443,0
06447,0
06450,4
06452,2
06454,2
06458,2
06460,0
06462,2
06463,4
06464,2
06465,4
06471,4
06472,0
06475,0
06478,4
06481,0
06482,0
06483,2
06486,2
06488,4
06496,2
06498,2
06502,4
06504,2
06505,0
06506,2
06507,2
06509,2
06513,2
06514,0
06520,2
06522,2
06530,2
06533,4
06537,2
06541,4
06546,2
06556,2
06561,4
06567,4
06570,2
06571,2
06572,2
06574,2
06578,2
06585,2
06591,4
06592,4
06594,4
06596,2
06600,2
06607,2
06608,4
06614,2
06615,2
06617,2
06620,2
06622,2
06624,4
06627,2
06636,2
06648,2
06651,2
06652,2
06653,2
06658,2
06659,2
06662,2
06664,2
06672,2
06687,4
06690,2
06699,2
06700,2
06708,2
06712,2
06716,2
06721,4
06723,2
06725,2
06728,4
06730,2
06733,4
06736,2
06737,2
06746,2
06750,2
06754,2
06756,2
06760,2
06774,2
06775,4
06776,4
06779,4
06780,2
06781,2
06783,2
06790,2
06792,4
06797,2
06799,2
06801,2
06811,2
06822,2
06825,2
06827,2
06833,2
06840,2
06847,2
06849,2
06850,4
06860,2
06868,4
06870,2
06879,2
06882,4
06885,2
06888,2
06891,4
06892,2
06898,4
06900,4
06902,2
06910,4
06916,2
06917,2
06918,2
06919,4
06924,2
06926,4
06928,2
06930,4
06932,2
06936,2
06943,2
06944,2
06946,4
06948,4
06949,2
06951,2
06952,4
06954,2
06960,2
06966,2
06975,2
06976,4
06987,4
06989,2
06992,2
06995,2
07000,4
07002,4
07011,4
07015,4
07020,4
07029,4
07035,4
07040,4
07068,4
07073,4
07085,4
07102,4
07103,4
07106,4
07113,4
07125,4
07133,4
07161,4
07166,4
07170,4
07175,4
07179,4
07185,4
07195,4
07223,4
07241,4
07246,4
07252,4
07259,4
07269,4
07272,4
07275,4
07281,4
07303,4
07330,4
07337,4
07342,4
07343,4
07345,4
07358,4
07359,4
07369,4
07376,4
07377,4
07396,4
07405,4
07417,4
07427,4
07440,4
07442,4
07452,4
07459,4
07472,4
07473,4
07481,4
07529,4
07540,4
07541,4
07553,4
07554,4
07558,4
07566,4
